id,title,abstract,keywords,
20023,中医药院校开设《实验动物学》课程探讨,《实验动物学》课程是生命科学发展的必然要求，也是中医药院校学生所必须掌握的。文章从国内中医院校开设《实验动物学》课程的意义、内容，以及教学方法、师资培养等方面对《实验动物学》的课程建设进行探讨。,中医院校;实验动物学;课程建设;教学,
20025,医学院校实验动物学实验教学改革探讨,为适应高等院校教学改革和培养应用型医学人才的需要，探讨当前形势下实验动物学实验教学改革措施，结合实验动物学教学的实际，对如何优化实验动物学实验教学各环节进行一些有益的探索。,实验动物学;实验教学;教学改革,
20027,转变实验动物学的教学模式以培养生物医学研究生创新性思维能力,医学实验动物学虽不是生物医学研究生的主干学科，但却是生物医学研究生的重要基础课，它贯穿生物医学实验的全过程。动物实验是近代生物医学发展的重要推动力，要培养创新型研究生，必须使其具备扎实的实验动物学理论知识和动物实验技能，以及运用其技术解决医学实际问题的能力和科研创新的能力。为此，我们通过转变医学实验动物学教学模式，以期不断提高教学水平，努力培养生物医学创新型人才。,实验动物学;教学模式;创新能力,
20029,实验动物学课程建设之初探,实验动物学是一门新兴的前沿学科，已形成独特的理论体系和学科特色，成为生命科学高等基础教育的重要课程。本文根据笔者从事医学实验动物学的教学实践，初步从教学内容选择编排方面论述了课程建设的经验体会。,实验动物学;课程建设;初探,
20030,动物药学专业实验动物学课程的教学内容,动物药学专业的实验动物学课程在不同的高校之间学时安排不一致，导致教学内容存在较大的出入。针对河南科技大学实验动物学课程的安排，经过5年的探索初步确定了在现定学时要求下的教学内容。实践证明，所确定的教学内容符合专业培养目标的要求，达到了培养学生的目的。,实验动物学;教学内容;动物药学,
20032,在地方高师院校构建基于PBL模式的动物学教改课堂的几点思考,针对我校目前动物学教学过程中存在的问题，结合动物学实际教学资源状况，对基于PBL模式的教学改革进行了几点探讨，旨在有效推动动物学及其他专业课程教学改革，提高学生的主动学习能力，培养终身学习的习惯，实现创新性、合作性、探究性专业人才的教学培养目标。,以学生为中心;研究导向型;PBL;动物学,
20035,运用现代教育技术  优化动物学课程教学,从教学设计、教学内容、教学重点与难点、教学对象、教学手段的实用性等方面阐述了将现代教育技术应用于动物学课堂教学的理论与实践.,课堂教学;动物学;电教手段;多媒体技术,
20036,畜牧兽医专业实验动物学教学改革探索与实践,在实验动物学教学中，河南农业职业学院对教学内容、教学方法和考核方式等方面进行了改革探索与实践，注重理论教学与实验教学的相互结合，充分利用现代先进的教育技术，培养学生的操作能力和思维创新能力，激发了学生学习兴趣，培养了畜牧兽医专业学生的综合能力，取得了较好的教学效果。,实验动物学;教学改革;探索;实践,
20037,动物学实践教学存在的问题与对策,根据肇庆学院人才培养目标及动物学与社会生产实际的关系，对动物学实践教学存在的问题进行了分析，提出了新形势下动物学实践教学的指导思想、培养目标和改革措施.,动物学;实践教学;人才培养,
20038,基于PBL教学模式的动物学实验课教学探讨,本研究以上饶师范学院生命科学学院生物技术专业12(2)作为实验班，进行动物学实验PBL教学;以本校生物技术专业11(2)作为对照班，进行动物学实验传统教学。采用问卷调查和期末实验技能考核的方法评价动物学实验PBL教学的效果。结果表明:动物学实验PBL教学有助于激发学生学习动物学课程的兴趣，提高其分析问题和解决问题的能力，促进学生综合素质的全面发展，并且实验班的动物学期末实验技能考核成绩显著优于对照班。,PBL教学模式;动物学;实验教学,
20039,《动物学》课程理论教学改革初探,《动物学》是高等院校动物医学、动物科学等专业重要的专业基础课。根据《动物学》课程特点，结合自身教学经验，通过对动物学理论教学和课程管理进行改革，提高教学效果和教学质量。,动物学;教学质量;教学效果,
20041,动物学理论教学改革初探,本文通过分析动物学学科特点以及当前动物学理论课教学现状，以激发学生兴趣为目的，从师生关系、教学方法、教学内容和考核体系等方面讨论了改革措施。,动物学;激发兴趣;教学改革,
20045,浅析CAI在动物学教学中的应用,本文通过介绍动物学课程特点及传统教学方法的不足，分析了在动物学教学中应用CAI(Computer-Assisted Instruction)进行教学的优势和意义，并讨论了CAI在动物学教学中应注意的问题和发展趋势，旨在改进动物学的教学手段，提高动物学的教学效果。,计算机辅助教学;动物学;教学研究,
20046,西藏大学普通动物学教学改革的实践与探索,教育改革是素质教育的核心，也是提高教学质量、培养创新人才的关键。文章以西藏大学理学院生命科学系普通动物学课程教学实践为个案，总结该课程在我区教学改革中所采取的方法和取得的经验。提出进一步进行教学改革、提高教学质量的方法和途径。,普通动物学;教学改革;实践与探索,
20048,提高医学实验动物学教学质量的探讨,实验动物学是医学、生命科学研究的基础和支撑条件，因而受到各个医学院校的高度重视，成为许多学校硕士研究生的必修课。本文结合泸州医学院情况从师资队伍、教师专业素养、教学内容安排、教学方法和手段及考核体系等几个方面讨论实验动物学的教学工作，以期提高教学质量。,实验动物学;教学;教学质量,
20049,实验动物学实验教学改革初探,实验动物学是一门应用性很强的学科，实验教学的地位尤为重要。笔者就近年来带教的实践，从实验内容、师资队伍、教学方法、动物福利、教学评价等方面初步探讨实验动物学的实验教学改革，旨在提高教学质量。,实验动物学;实验教学;教学改革,
20050,基于行业学习教学法在医学实验动物学教学中的应用,为培养满足实验动物行业需求的应用型人才，提高医学生掌握动物实验操作技术的能力，在辽宁医学院开展基于行业学习的医学实验动物学教学改革研究，重构医学实验动物学教学体系，建立与IBL教学配套的教学模式，通过动物实验教学培养医学生的实践能力和创新能力，为培养实验动物学应用型人才奠定基础，为社会输送具有动物实验操作技术的医学技术人才做好准备。,实验动物;行业学习;教学改革,
20051,浅谈小课时下高职院校(水产类)《普通动物学》教学策略,《普通动物学》是高等院校生物科学专业重要的基础课程，但高职院校以培养高技术技能型人才为目的，往往压缩《普通动物学》这类专业基础课的课时数。本文将从内容安排、教学手段和过程等方面来探讨小课时背景下提高《普通动物学》教学效果的策略，以供参考。,小课时;普通动物学;高职;教学策略,
20052,实验动物学在生物医学中的地位及其优越性,实验动物学是生命科学和医学的基础，现今基本所有生命科学领域都有这无法替代的作用。因其独特的地位，它的发展已经成为国际衡量一个国家生物医学发展的重要标志。随着科技技术的发展，实验动物学的发展已经愈发成熟。本文主要讲述了实验动物学的现阶段发展现状以及它在生物医学中的地位和作用，文章写了实验动物学中动物模型的优越性。,实验动物学;生物医学;动物模型,
20053,提高动物学野外实习质量的思考和实践,动物学野外实习是生物科学专业实践教学环节的重要组成部分，对提高动物学教学质量具有重要作用。分析了动物学野外实习的意义，探讨了野外实习的内容和形式，提出了在野外实习过程中要注意把握的几个环节。,动物学;野外实习;教学改革,
20055,浅谈大学动物学教学的几点体会,动物学是大学生物学等专业的基础学科 ，学好这门课程很重要。本文从端正学生学习态度、培养学生学习兴趣、改进教学手段及结合实验和野外实习等方面介绍了提高动物学教学效果的几点体会。,大学;动物学;教学;体会,
20056,发挥先进仪器设备的作用 提高实验课教学质量,本文阐述了先进仪器设备在实验教学中所发挥的重要作用及动物学实验教学所面临的挑战和机遇。,仪器设备;动物学;实验教学,
20057,鱼病病原动物及其在动物学实验教学中的应用,以大庆地区鱼病病原动物为研究基础，以病原动物在动物学实验教学中的应用为核心，阐述了大庆地区常见鱼病病原动物的种类及季节分布，把鱼病知识融入到动物学的实验教学内容中，分别介绍了原生动物、扁形动物及线形动物及节肢动物在动物学实验教学中的应用，拓宽了动物学实验材料来源，为动物学的教学与科研提供素材，为动物学的教学改革提供了思路。,鱼病病原动物;动物学;实验教学;应用,
20058,约翰·雷的动物学研究与自然神学,英国十七世纪博物学家约翰·雷以植物学研究著称，但他在动物学上同样有显著的成就。他的鸟类、鱼类、四足动物及昆虫学著作，为这些学科的发展奠定了坚实的基础。然而，关于雷的著作本身以及其中涵盖的动物学知识，以及他对动物持有的看法，一直存在较大的争议。本文将从这些问题入手来论述雷在动物学方面的成就，进而探讨动物学研究与雷的自然神学思想的联系，指出雷的研究进路在当代语境下的启示意义。,约翰·雷;动物学;博物学;自然神学,
20059,浅谈提高《普通动物学》教学效果的策略,动物学是生命科学专业一门具有重要支撑作用的专业基础课，本文主要探讨如何在教学过程中准确把握《普通动物学》的内容体系，运用现代教育技术，优化动物学实验教学项目，建立客观全面的考核制度，提高动物学教学质量，提升学生素质。,《普通动物学》;提高教学质量;策略,
20060,动物医学专业实验动物学课程教学内容改革,2012年河南科技大学对各专业培养方案进行了修订，在课程层面上最大的变更在于课程学时的压缩，而学时的变更直接影响到课程教学内容的变更。因此，在原有的教学内容基础上，以动物医学专业的培养目标和学时为基准，对动物医学专业实验动物学课程的理论和实验教学内容进行了重新选择和调整，以达到专业培养目标的要求。,实验动物学;课程改革;动物医学,
20061,高等农业院校动物学课程教学方法改进与体会,在高等农业院校的生科类和动科类等专业，动物学是大学生入学后首次接触到的专业基础课。随着高校扩招、课程小型化和学分制教学改革的逐步推进和实施，新生的专业思想不稳定、师资力量不足、学时数锐减、学习方法待改进等问题较为突出，提出了 双管齐下、温故知新、层层递进、系统内化 的十六字教学方法的改进建议。,动物学;教学;体会;专业思想,
20062,不同实验评价策略对学生动物学实验效果的影响,采用教学实验法、调查法和课堂观察的方法，于2012年以生物科学2011级的62名学生为对象进行了不同实验评价策略对学生动物学实验效果影响的研究。结果表明:实验班后测成绩平均分为79.875，对照班后测成绩平均分为65.677，实验班与对照班的实验过程后测成绩的F检验-Aspin-Welch差异显著性检验结果为p<0.01，说明实验组和对照组的差异极显著，即采用实验过程评价量表的评价策略优于传统实验过程评价策略，且能明显提高学生动物学实验效果。采用实验课堂调查与观察及实验操作期末考核等指标进一步验证本实验的实验效果表明:实验班学生实验学习行为和实验操作考核水平发生了改变及提高。同时，提出了评价实施建议。,评价策略;动物学实验;评价量表,
20063,沿海地方性高校动物学课程教学方法初探,动物学是一门理论性、综合性和实践性强的基础课程。笔者结合沿海地方高校特色，就如何优化动物学课程教学方法，激发学生学习兴趣，提高教学效果提出了自己的看法，为地方性高校的动物学课程建设提供借鉴。,动物学;课程教学;地方高校,
20064,新时期动物学野外实习的困惑与对策,动物学是生物科学专业的主干课程，包括理论课程、实验课程和野外实习。近年来，野外实习由于环境、经费、教授等多方面原因产生了很多问题，严重影响了实习预期目的。通过提高教师业务水平、科学选择实习基地、提高经费使用效率、改革考核、结合实验安排教学等多方面策略和措施，保证了动物学野外实习的效果。,动物学;野外实习;问题;措施,
20065,《科学》与中国近代动物学之创立和发展,<正>《科学》杂志从创刊起就与中国近代动物学的创立和发展结下不解之缘。以秉志为代表的一大批早期动物学家是《科学》主要撰稿人，他们的文章很大程度上反映了近代动物学在中国之发展。自从2014年秋笔者接受了中国科协下达编撰《中国动物学学科史》的任务， 中国近代动物学肇始于何时、创立于何时 的问题始终萦于脑际。按学科史编撰指导部门粗线条的划分，大体上清末洋务运动至民国初年为近代动物学在中国的孕育时期，民国初期至1949年为近代动物学创立时期，1949年以后则为现代动物学建立与发展的时期。照此，近代动物学在中国创立的时间应在1911—1949年之间。,秉志《科学》;中国科学社;中国近代动物学;中国科学社生物研究所,
20068,高校动物学理论与实践“一体化”教学模式的探索,本文对动物学传统教学模式的弊端进行了分析，提出了动物学理论与实践 一体化 的教学观点，并对 一体化 教学模式进行了探索.动物学 一体化 教学模式较好地解决了理论教学与实践教学脱节的问题，增强了教学的直观性，取得了较好的教学效果.,动物学;理论与实践一体化;教学模式,
20069,实验动物学教学改革的探索与实践,近几年来，实验动物学已成为生命科学发展的重要支撑，在高等医学教学中具有重要的地位。根据我国实验动物学的教育现状，在实验动物学教学实践中，对教学内容、教学方法和考核方式等方面进行了改革和探索，为培养综合应用型人才打下坚实基础。,实验动物学;教学改革,
20070,转变思想  推进师范院校动物学实践教学改革,以提高学生实践技能和培养创新意识为宗旨的实践教学在培养创新型人才中有着独特的作用。主要分析了师范院校以实验教学和野外实习为核心的动物学实践教学中所存在的问题，提出在动物学实践教学改革中应注重转变思想观念，突破传统实践教学模式，提高实践教学效果，实现创新人才培养，同时倡导实践教学要充分利用地方资源并服务地方建设。,动物学;实践教学;教学改革;创新型人才,
20072,《普通动物学》课程教学方法探讨,《普通动物学》是高等院校生物类专业重要的基础课程，在专业培养目标中更有着利于掌握生物学原理、拓宽专业知识和挖掘创新潜质等作用。本文结合其课程性质和特点，在剖析当前教学过程中所存问题及其原因的基础上，探讨了一些该课程教学方法改革的具体措施，旨在克服传统教学弊端，提高教学效果，实现课程目标。,动物学;课程;教学方法;改革,
20073,《实验动物学》教学实践,实验动物学的基础理论和实验操作是医学类院校学生必须具备的基础知识和基本技能。针对学生的实际情况，本文对课程专业设置、教材选择、师资队伍建设、课程考核等方面进行了探讨。注重理论与实践相结合，同时特别强调学生科研综合素质的培养。在课程建设中，课程教师争取不断完善课程建设体系，努力提高教学质量。,实验动物学;教学;实践,
20074,高职高专医药院校开设医学实验动物学的必要性研究,医药院校学生专业的特殊性决定了他们在学习、工作和科研中不可避免地要接触实验动物和开展动物实验，这就要求学生必须了解一些实验动物学基础知识，对于高职高专医药院校的医学学生来说，不仅要学好课本上静止化的理论知识，还必须在专业学习过程中对实验动物或者动物实验的相关知识、技巧进行实地操作，培养其真正的动手实验能力，为将来更好的适应临床和科研工作提供条件。,高职高专医药院校;实验动物学;必要性,
20075,动物学课程建设与人才培养的改革与实践,本文围绕新时期人才培养的目标，从动物学教材的模式和内容的改革，动物学理论教学和实践教学的方法、教学手段和教学模式等方面的改革与实践，提出了动物学课程建设改革的新思想和新方法，为提高人才培养质量、服务学习型社会建设提供了参考。,动物学;课程建设;人才培养;改革;实践,
20076,中等职业学校动物学教学模式探索,动物学是中等职业学校制药专业的一门重要专业基础课。在动物学教学中实施研究性学习，包括以专题的形式进行教学、多种教学方法并重、开放实验室等。结果表明:学生在经过动物学专题研究的学习，自主学习能力和实践创新能力得到了增强，实现了教研相长。最后，对在动物学教学中实施研究性学习提出了一些建议。,动物学教学;研究性学习;创新能力;实践能力,
20079,CAI在动物学教学中的应用与研究,本文通过分析动物学课程的特点和传统教学方法的不足，探讨了CA I在动物学教学中的独特优势以及CA I在动物学教学中值得注意的几个问题。,计算机辅助教学;动物学;应用与研究,
20080,应用型人才培养模式下动物学野外实习教学改革与探索,动物学野外实习就是将课堂中所学到的理论知识在实践中具体运用，是对学生动手能力、创新能力和科研能力进行培养的有效手段.本文阐述了动物学野外实习中存在的主要问题，对如何进行教学改革提高实习质量，培养应用型人才提出了建议.,动物学;野外实习;教学改革,
20081,关于高等师范院校动物学实验教学改革的探讨,动物学实验课程是动物学课程重要组成部分。伴随着国内教育事业的发展，对高等师范院校师范生实践技能培养也逐步重视，动物学实验的教学模式也需进一步优化。在动物学实验教学中，应积极分析生物师范生与动物学实验之间的重要关系，密切联系实际教学过程中出现的常见问题，探讨基础验证性实验和教学评估优化、创新性实验和开放性实验室建设、多媒体教学和野外实习教学等方面在动物学教学模式的优化与改革的重要作用，致力于高等师范院校生物师范生实践能力和创新能力的提高。,师范高校;生物师范生;动物学实验;教学改革,
20082,高等农业院校开设动物学设计性实验的初步探索,动物学实验课是高等农业院校多个专业的专业基础课，在学科体系中具有重要的作用。为适应培养创新型和创业型人才的需要，有必要在动物学实验课中增设设计性实验。以2010至2012级三届本科生为例，总结了开设设计性实验的制约因素、成效和经验，并对存在的问题提出了改进建议。,动物学;设计性实验;经验;建议,
20083,学时缩减背景下动物学及其实验课程教学改进尝试,动物学是一门生物科学专业重要的基础课程。在普遍缩减学时的大环境下，为提高教学质量，同时培养学生的自主学习能力和专业综合素养，在动物学理论及其实验课的教学内容、教学方法等方面分别进行了改进尝试。,动物学;学时缩减;教学改进,
20088,优化实验动物学授课内容和方法,实验动物是医学生物学研究的四大支撑条件之一。实验动物学是研究实验动物和动物实验的一门学科。学习实验动物学知识 ，不仅使学生能够了解国家有关实验动物的法律、法规 ，同时也能够使学生准确地选择和正确地使用实验动物 ，有助于促进实验动物学与医学生物学的融合 ，因而对医学生来说具有特殊重要的意义。,实验动物学;医学生教育,
20089,动物学秦岭山地实践课程教学模式的探索,从实习的准备、实施和整理等方面，探讨了动物学野外山地实习教学模式的改革，并分析了取得的教学效果。,动物学;山地实习;教学模式,
20090,“动物学”实践课程教学改革探索, 动物学 实践课程由基本技能训练和综合技能训练两部分构成，实践课程独立设课，单独考核，可以提高学生对实践课程学习的主动性和积极性;优化实验内容，变验证性实验为探索性实验，开展综合性设计性实验，开放实验室，能培养学生的各种能力，提高综合素质;引进设备技术，改善实验条件，改进教学方法和手段，能提高实践教学效果。,动物学;实践课程;技能训练,
20091,关于学生创新能力培养的《动物学》课程教学改革与实践,随着素质教育改革的推进，教学更关注学生创新能力的培养，因此创新培养成为高校课程改革的重点方向，《动物学》作为一门理论与实践相结合的学科，必须基于学生创新能力培养做好课程教学改革优化。本文以《动物学》课程为例探讨学生创新能力培养的教学改革举措。,创新能力;动物学;课程改革;实践研究,
20095,关于医学院校设置实验动物学课程的探讨,实验动物和动物实验的规范化管理在我国现已逐步展开，国家科委、卫生部等各有关部门也正相应制定了一系列的法规和条例。针对这一形势，如何搞好实验动物学知识及各项有关法律法规的普及和贯彻工作，是我们当前所面临的重要任务，同时也是推进我国生命科学研究中具有长远战略意义的工作，因而有必要在医学院校设置实验动物学课程。,实验动物;专业设置,
20097,关于动物学实验课教学设计的新探讨,现代生物技术科学研究的快速发展与新成果的不断取得，使基础教学中动物学实验课的改革已成为必然。本文分析动物学实验课的特点，正是探讨如何应用现代教学设计理论来设计动物学实验课教学，以提高动物学实验课教与学的有效性。,动物学实验;课程;教学设计,
20099,浅议动物学野外实习中标本采集应注意的问题,动物学野外实习是高等师范院校生物系动物学教学的一个重要内容。标本采集是动物学野外实习当中一个很重要的环节。本人带领学生野外实习多年，对在实习教学中标本采集应注意的几个问题进行了总结和归纳。,动物学;野外实习;标本采集,
20100,提高普通动物学教学效果策略初探,普通动物学是高等师范院校生物科学专业的一门专业基础课，在整个课程体系中占有举足轻重的地位。同时，它也是一门内容量大、知识体系庞杂、综合性很强、学生难以全面掌握的课程。然而，目前学生对动物学的认识存在一种错误倾向。为此，本文就如何正确认识普通动物学的重要意义、把握课程内容体系、改善教学方法和手段，从而提高普通动物学的教学效果进行了初步探讨。,普通动物学;教学效果;策略,
20101,研究生医学实验动物学实验教学改革实践,医学实验动物学作为医学院校研究生的必修课或选修课，越来越受到师生们的重视。实验教学是医学实验动物学重要组成部分和不可或缺的实践环节，动物实验课教学质量的提高是医学实验动物学课程教学质量的关键和保障。总结动物实验课教学内容、教学方法和考核方式等方面改革实践的经验和体会，旨在加强交流，深化医学实验动物学教学改革，提高教学质量。,实验动物学;实验教学;教学改革,
20102,农业院校不同生源学生动物学成绩比较分析,动物学是农业院校中一门重要的专业基础课，其课堂教学效果直接关系到学生对后续课程的理解和掌握。笔者利用SPSS19.0统计分析软件对某农业院校2013级和2014级动物医学专业一本和二本招生学生的动物学成绩进行了分析。结果表明:一本招生学生的成绩要优于二本招生学生，二者间具有显著差异。因此，建议教师在教学过程中应该更关注于二本招生学生的课堂教学过程，通过改进课堂教学方法来加深二本学生对知识的理解。,农业院校;生源;动物学;成绩比较;教学改革,
20108,动物学野外实习教学模式的探索与实践,动物学野外实习是生物科学专业教学计划中实践环节不可分割的重要组成部分，文中分析了动物学野外实习存在的问题，对几种教学模式进行探索 经过历年的实践，取得较好的教学效果,动物学;野外实习;教学模式,
20109,动物学CAI课件制作及其在教学中的应用,介绍了动物学CAI(Computer-Assisted Instruction)课件的制作和使用特点。阐述了CAI课件在动物学课堂教学中的意义和地位，探讨了其在高校动物学课堂教学中实施素质教育和使用双语教学新模式的应用特点，并讨论了动物学CAI课件在未来的发展趋势。,CAI;动物学;教学,
20110,动物学开放实验教学的实践与探索,介绍了动物学实验课的特点和开放教学的要求。讨论了在现有条件下如何降低动物学开放实验教学的成本，拓宽动物学开放实验教学的途径，增强学生参与开放实验的积极性。并通过教学实践与探索，初步建立了动物学开放实验教学的模式。同时也为最大限度地利用实验室资源开辟了新的途径。,动物学;开放实验;综合素质;教学效果,
20111,提高动物学野外实习教学质量的几点思考,动物学野外实习是高校生物学专业的必修课程之一。随着经济、社会的发展，针对动物学野外实习教学过程出现的一些问题。基于作者自身的教学实践，提出了几条可行性的建议来保证和提高动物学野外实习的教学质量。,动物学;野外实习;教学质量,
20112,农林高校食品质量与安全专业开设实验动物学课程教学改革的探索,分析了专业现状及实验动物学教学中存在的问题，就合理设置课程开设时间、调整实验学时、增加背景知识、消除学生心理障碍及完善考核方式几个方面进行了探讨，简要论述了食品质量与安全专业开设实验动物学课程的教学改革，以适应食品质量与安全专业对人才培养的需求。,食品质量与安全;实验动物学;现状与问题;教学改革,
20113,实验动物学教学改革探索与实践,通过对实验动物学教学改革的探索和实践，总结了注重理论教学方法多样化、实验教学方式多样化、建立网络教学平台等方面的宝贵经验，旨在为医学院校提高实验动物学教学质量提供参考，进而促进实验动物学教学改革。,实验动物学;医学院校;教学改革;网络教学平台,
20114,提高普通动物学教学效果与策略分析,普通动物学作为高等职业学院生物学专业一门重要的基础课程，在整个课程体系中发挥重要的作用。普通动物学教学课程具有明显的综合性、系统性，学生难以全面掌握其此门课程，且对动物学的认识存在一种错误倾向。本文主要围绕如何提高普通动物学教学效果，从而提出有效教学策略。,普通动物学;教学效果;教学策略,
20115,重庆市动物学市级精品课程的教学改革研究探讨与经验总结,动物学精品课程建设是高校生物学教学的一个极其重要的组成部分。重庆师范大学的动物学精品课程作为重庆市第二届市级精品课程，在其建设过程中进行了不断的教学改革与研究。本文对近五年来动物学精品课程所进行的教学改革进行了多方面的研究探讨及经验的总结。,动物学;精品课程;教学改革;经验总结,
20117,生物学硕士研究生动物学课程教学模式研究,为了完善生物学科动物学方向研究生的课程体系，总结近几年硕士研究生的教学情况，对硕士研究生动物学课的教学目的要求、教学内容、教学方法运用、教师配备、授课形式、教学质量进行了全面阐述和综合分析，提出教学改革措施如下:在动物学授课中应加入最新研究成果;应加大实验课的教学;更新科研仪器设备;与其他院所联合培养;提高阅读外文文献的能力，改革课程考核方式。,生物学;硕士研究生;动物学课程;教学模式,
20121,动物学课程教学内容改革的探索,在总结动物学课程改革实践经验的基础上 ，论述了课程改革的必然性、基本原则及具体方案 .,动物学;课程;基础课;改革,
20122,动物学野外实习的现状及应对措施,动物学野外实习是高等师范院校生物系动物学教学的一个重要环节。但近年来，环境污染和破坏使实习基地动物越来越少;物价上涨和实习经费的不足使野外实习能够到达的地域范围越来越小;学生人数的增加使专业教师人数不足。适当增加野外实习经费;转变实习观念，采取非捕捉式实习方式，减少实习对野生动物资源的压力;采取分散实习;建立动物学野外实习基地;加强实习指导教师的培训等，采取这些措施可以保证动物学野外实习的效果。,动物学;野外实习;现状;应对措施,
20123,浅谈实验动物学的课程建设,加强实验动物学课程建设，使其尽快溶入生命科学相关专业的课程体系，是生命科学发展的必然要求。从国内实验动物学课程的现状、开设实验动物学课程的必要性、如何开设好该门课程等方面阐述实验动物学的课程建设。,生命科学;实验动物学;课程建设,
20124,动物学实验基本技能训练的教学研究,通过动物学实验教学中对基本实验技能的分解，设计合理的实验内容，应用新的教学方法，达到传统动物学实验教学很难实现的教学目的，同时激发学生理论课程学习的兴趣，积极主动的掌握动物学实验的基本技能，提高学生的综合素质.,动物学;实验技能;教学研究,
20125,医学院校本科教学中开设实验动物学的探讨,医学院校学生专业的特殊性决定了他们在学习、工作和科研中不可避免地要接触实验动物和开展动物实验，这就要求学生必须了解一些实验动物学基础知识。从实验动物学对医学研究的意义，医学院校本科生开设实验动物学选修课的必要性以及可行性几个方面进行分析，提出医学院校本科教学中应开设实验动物学课程。,实验动物学;教学方法;医学院校;本科教学,
20126,三维医学实验动物学教学体系的建立,通过调整实验动物学课程内容，突出医学特色，区分授课重点选择不同教材;增加动物实验课内容，强化学员的动手能力;强化以学生为主体的教学方式，培养学生的创新思维能力;在理论课学习中引入比较医学教学内容，建立实验动物学-动物实验技术-比较医学三维医学实验动物学教学体系。,实验动物学;教学方法;教学体系,
20127,高等师范院校动物学教学创新能力培养的探讨,为了适应高等教育课程体系的改革，动物学作为师范院校生物科学专业的一门基础课程，有必要对其进行改革。文章从高等师范院校的动物学教学现状着手，对高校动物学课堂教学与实践教学两个方面进行了探讨并提出了动物学教学改革的相关建议。,动物学;教学改革;课堂教学;实践教学,
20128,"不断改革探索,提高动物学实验课程教学效果",动物学实验课程是本科师范院校生命科学专业的一门专业必修课。作者立足于本校现有条件，从教师，学生，教学方法等方面着手，不断改革探索，努力提高动物学实验课程教学效果。,动物学实验;教学改革;生命科学,
20129,提高动物学实践教学质量的几点体会,动物学实践教学是动物学教学体系的重要组成部分，它能巩固理论知识，培养学生的观察能力、思维能力、动手能力、创新能力和科研素质。结合多年的动物学实践教学经验，从提高教师素质、保证师资力量充足;让学生参与实验准备，培养学生独立工作能力;搞好野外实习，提高学生发现问题、分析问题和解决问题的能力等方面总结了提高实践教学质量的体会，旨在不断完善动物学实践教学环节和条件，激发学生学习兴趣，提高实践教学效果，培养符合时代需求的综合素质人才。,动物学;实践教学;教学质量,
20130,动物学实践教学方法的研究与探索,动物学是生物科学和生物技术等相关专业的基础课，是一门实验性非常强的课程，因此实践教学环节在这门课中占有非常重要的地位。以培养大学生的综合能力为目标，探索农业院校动物学实践教学方法的改革，经过5年的探索和研究，建立了一套完整的动物学实践教学体系。多层次实验教学内容的制定，强化了学生对基础知识和基本技能的掌握;多种实验教学方式和考核办法的实施，培养了学生独立思考、自主学习的能力;实践活动与科研活动的紧密结合，培养了学生发现问题、分析问题和解决问题的能力。,动物学;实践教学;方法,
20131,优化高等院校动物学实验教学体系的实践与探索,动物学是一门实践性很强的学科，传统的动物学实验教学体系和教学模式已不能满足当前教学、科研和社会发展的需要。本文在对高等院校动物学实验教学体系存在不足的分析基础上，探讨尝试优化整合部分动物学实验内容，提出开设综合设计性实验和开放实验教学的一些新思路。提出了利用科研教学互动和改革实验考核方法等措施来增进实验教学效果，提高学生的综合能力和创新能力的观点。,动物学;实验教学;创新体系,
20138,浅谈实验动物学教学,实验动物学课程已逐步在相关院校开设起来。作为一门新兴学科 ，实验动物学教学有许多问题亟需实验动物学教学工作者去探索解决。本文从实验动物学教学的必要性 ，教学内容安排 ，教学方法 ，教学效果评价 ，教学发展趋势等方面作了初步探讨。,实验动物学;教学,
20139,医学实验动物学教学改革的实践与探讨,随着现代科学技术的发展，实验动物学已发展一门独立的综合性的基础学科，也是衡量一个国家生命科学发展水平的重要标志。因此根据我国实验动物学的教育现状，在医学实验动物学教学实践中，对教学内容、教学方法和考核方式等方面进行了改革和探索，从而为建立科学的医学实验动物学教学体系打下坚实的基础。,医学实验动物学;改革;教学,
20140,浅谈“动物学”野外实习的问题与对策, 动物学 野外实习是高等学校生物类专业教学过程中必不可少的一个实践环节。但近年来， 动物学 野外实习出现了一系列新问题:环境污染和破坏使实习基地动物种类和数量越来越少;物价上涨和实习经费的不足使野外实习能够到达的地域范围越来越小;实习安排不够合理以及重过程、轻结果，实习效果不明显等。为保证 动物学 野外实习的效果，适应素质教育和课程体系改革的要求及社会发展的变化，必须对传统的野外实习模式进行改革。本文针对 动物学 野外实习中存在的问题进行分析，并提出相应对策与建议。,动物学;野外实习;问题;对策,
20141,中医院校实验动物学本科教学改革探讨,针对中医院校如何实施实验动物学本科教学改革进行探讨。强调重视教学方法的多样性，提高学生学习兴趣;针对学生特点，合理安排教学内容;重视实验及实践教学，提高学生动手及参与能力;使学生了解生命科学的前沿发展领域，适时调整教学内容;在教学过程中贯穿实验动物伦理知识的讲授。,实验动物学;中医院校;本科教学;探讨,
